Color_Tag,Item1_Tag,Season_Tag,Popularity
Black,Shoes,Winter,0.8937722484425125
Blue,Shirt,Fall,0.12847639261057553
Black,Shoes,Spring,0.08109135248256338
White,Shoes,Spring,0.22651771227064732
Black,Shirt,Summer,0.10985762044330893
Blue,Pants,Winter,0.596344894738749
Red,Pants,Spring,0.9160522684996548
Red,Shirt,Fall,0.7427728112507489
Green,Pants,Winter,0.8559302992475205
Green,Shoes,Winter,0.3640394478630782
Green,Jacket,Winter,0.0894242101331073
Green,Shirt,Summer,0.4290531428481479
Green,Pants,Fall,0.9205400441296485
Green,Shoes,Summer,0.5964580377958453
Black,Jacket,Fall,0.9575654589707364
White,Jacket,Fall,0.0886288249328856
Red,Shirt,Spring,0.7658476922199522
Black,Jacket,Fall,0.5672881903055697
Black,Shoes,Fall,0.16609231045036443
Black,Shirt,Summer,0.8531982540987959
Blue,Shoes,Winter,0.25886097610664394
Black,Jacket,Fall,0.9306050244287519
White,Jacket,Spring,0.7065807330585006
Green,Shirt,Summer,0.29844912494708653
Red,Shirt,Spring,0.27640685999110426
Blue,Jacket,Fall,0.4853405754666449
Red,Jacket,Summer,0.488407306466465
White,Pants,Winter,0.08506094139021625
Blue,Jacket,Fall,0.5925161253975753
White,Pants,Summer,0.32502761550547365
Green,Pants,Spring,0.19192578273000083
White,Jacket,Fall,0.4877785169627532
Black,Shirt,Winter,0.2701149332200985
Green,Pants,Fall,0.47436809003725555
Black,Jacket,Fall,0.912915758358759
Red,Jacket,Winter,0.4527265310846057
Blue,Jacket,Winter,0.658710293353915
Green,Jacket,Winter,0.36603858704114256
Red,Pants,Spring,0.5528192552814518
Black,Shoes,Winter,0.9160476679966038
Red,Jacket,Spring,0.9685120793410427
White,Shirt,Fall,0.929663537853068
Black,Shoes,Winter,0.9362093976037982
Green,Jacket,Fall,0.14011436430058455
Black,Shirt,Summer,0.12972448815464155
Green,Shoes,Summer,0.22320029188893364
Green,Jacket,Fall,0.46615614392309435
Blue,Shirt,Spring,0.6690026764124591
Black,Shoes,Fall,0.954989742865126
Green,Jacket,Winter,0.8121573819339789
Green,Shirt,Fall,0.049036628581966
White,Shirt,Summer,0.6695096116057789
White,Shoes,Winter,0.8998018882392019
Green,Shirt,Fall,0.2448514199718741
White,Jacket,Fall,0.9175824064771689
Black,Shoes,Fall,0.7652643133097338
White,Pants,Summer,0.8325295080455503
Blue,Jacket,Summer,0.03658062137283846
Black,Shirt,Summer,0.0028356839899318365
White,Pants,Fall,0.25763028515376574
Black,Shoes,Summer,0.016676907187209378
White,Pants,Summer,0.8167465621182018
Black,Pants,Fall,0.4400004615535327
Black,Shirt,Winter,0.39002146548403915
Red,Pants,Spring,0.3572257970463357
Green,Shoes,Summer,0.7580785555688236
Green,Pants,Spring,0.8755122731218189
White,Pants,Fall,0.24324502861711694
Black,Pants,Winter,0.43188482482353985
Blue,Pants,Spring,0.9266576593866439
Red,Shirt,Summer,0.1709593709499293
Black,Jacket,Fall,0.18132266310577272
Blue,Jacket,Fall,0.8698639364500733
Red,Shoes,Winter,0.27462908277657416
Black,Shoes,Spring,0.579048314431509
Green,Jacket,Summer,0.45612919358051074
Green,Pants,Spring,0.7912778312795712
Red,Shoes,Winter,0.31674582414142516
White,Jacket,Spring,0.2154859252021788
Red,Pants,Spring,0.3156572878703794
White,Jacket,Summer,0.9858377946274614
White,Shoes,Summer,0.9676114017517755
Green,Shoes,Spring,0.12301389424761389
Black,Shirt,Summer,0.5517735255523356
White,Pants,Summer,0.6797902448114201
Green,Shoes,Winter,0.4286223282216597
White,Jacket,Spring,0.06351371129810801
White,Jacket,Fall,0.10366278564933185
Blue,Pants,Summer,0.6723113678055294
Red,Jacket,Summer,0.44267990672010993
White,Jacket,Fall,0.06817851314380396
Black,Jacket,Summer,0.7193198185410354
Red,Jacket,Winter,0.31362807424513406
Green,Shoes,Winter,0.4004213733436043
Red,Pants,Winter,0.809014687107625
Black,Pants,Fall,0.44802580557078076
Blue,Shirt,Summer,0.12409734450159104
Red,Pants,Winter,0.11263096913483839
White,Shirt,Fall,0.3800732406615889
Blue,Jacket,Fall,0.14129592590491813
Green,Pants,Summer,0.08155753372331698
White,Shirt,Spring,0.3559376624853713
White,Jacket,Spring,0.4212442108282388
White,Shirt,Summer,0.8392714062698888
White,Jacket,Winter,0.41931484821363507
Red,Pants,Winter,0.36982087227303373
Black,Shoes,Fall,0.602618680834212
White,Shoes,Winter,0.4284728191249697
Blue,Shirt,Fall,0.6445391698191567
Black,Shoes,Summer,0.4631041695603152
White,Pants,Winter,0.4302253777086332
Green,Shoes,Fall,0.6459426417893869
Red,Shoes,Fall,0.633241474485837
White,Jacket,Winter,0.25189724052232776
Green,Pants,Spring,0.7940728365990627
Green,Shirt,Spring,0.6042578491044862
Black,Shirt,Winter,0.78430028849467
Red,Jacket,Summer,0.9720843272830523
Red,Shirt,Winter,0.17736413068579204
Black,Jacket,Summer,0.3288827672906125
Blue,Shoes,Spring,0.39126900027400446
Blue,Pants,Fall,0.0782620572994216
Red,Shirt,Summer,0.3822816448684545
Green,Shoes,Summer,0.3455680137623699
Black,Jacket,Spring,0.44745138188506284
Red,Jacket,Winter,0.5033528436166439
White,Jacket,Spring,0.7313453970195307
Green,Shoes,Spring,0.11516086350103882
Red,Pants,Winter,0.4285088953341053
White,Jacket,Winter,0.49691161918905624
Green,Pants,Spring,0.05756425924855857
Black,Shoes,Winter,0.43414471869627635
Red,Shirt,Spring,0.15273700890330322
Blue,Shoes,Summer,0.4881299635955787
White,Pants,Spring,0.13801476861323536
Red,Shirt,Fall,0.2734194698379966
Blue,Pants,Summer,0.1421786397393796
White,Jacket,Fall,0.8522096417424083
Green,Jacket,Winter,0.2373039057531423
Black,Shirt,Fall,0.344245866011076
Red,Shoes,Winter,0.7874973290824306
Green,Pants,Fall,0.6338544285540728
Black,Pants,Spring,0.059673115778558716
Green,Shirt,Winter,0.49384500537738885
Blue,Shirt,Summer,0.13880413651139345
Green,Shirt,Fall,0.3804088509447473
Red,Pants,Summer,0.12883366080373648
White,Pants,Fall,0.05300886761554735
Green,Jacket,Spring,0.6806111671387395
Green,Shoes,Summer,0.11916754996943046
Blue,Shoes,Fall,0.5367050940470451
Blue,Shirt,Summer,0.4071973092698119
Red,Shirt,Fall,0.9697810995063557
Green,Jacket,Spring,0.36007912536531383
White,Pants,Fall,0.06499364868930191
Black,Shirt,Fall,0.25889186309864254
Black,Jacket,Winter,0.772119127707377
Red,Jacket,Fall,0.41351784335733877
Black,Jacket,Summer,0.7997302884199518
White,Shoes,Summer,0.04980251767631738
Blue,Jacket,Spring,0.8036972150080057
Red,Shirt,Summer,0.003720619057932195
Blue,Shirt,Fall,0.01814975561853094
Blue,Jacket,Summer,0.8173461816880471
White,Jacket,Summer,0.25464818485876894
Red,Shoes,Winter,0.1659191490448063
Black,Jacket,Summer,0.7525305034071151
White,Shoes,Fall,0.6738548604224057
White,Shirt,Spring,0.7440476054962625
Blue,Pants,Winter,0.005536060651108121
Red,Shoes,Fall,0.9497703144315139
Red,Pants,Fall,0.3664504532071814
Blue,Shirt,Summer,0.8502361152798507
Black,Jacket,Fall,0.876528754577503
Red,Jacket,Spring,0.409831238106806
Red,Pants,Summer,0.8251348664596219
White,Shirt,Spring,0.8995306802903195
Red,Shirt,Fall,0.9494150734143769
Black,Jacket,Fall,0.2851918984059836
Red,Jacket,Spring,0.5159537802215916
White,Shoes,Winter,0.861027134790515
Blue,Pants,Fall,0.44912609839627315
Black,Shirt,Winter,0.08820625370789925
White,Jacket,Spring,0.5909285680947628
Red,Shoes,Winter,0.949450434224644
Red,Shoes,Summer,0.4589751991712381
Black,Pants,Winter,0.22192018377739609
Black,Jacket,Fall,0.5298975821716945
Red,Shirt,Winter,0.8228410492828431
Black,Shirt,Fall,0.8620518918510772
Red,Pants,Winter,0.3378404455400468
Green,Pants,Spring,0.9849828796283326
Black,Shirt,Winter,0.6635915394297182
White,Jacket,Winter,0.9995733401161839
Green,Jacket,Fall,0.43759860590938415
White,Pants,Winter,0.9702201244115087
Black,Jacket,Winter,0.6355735323032153
Green,Jacket,Fall,0.04816528015940669
White,Shirt,Winter,0.07069834395410524
White,Jacket,Spring,0.3900071798191216
Black,Pants,Summer,0.9888107840569493
Blue,Shirt,Spring,0.7996421567481037
Black,Shoes,Spring,0.7470769051261688
Green,Pants,Spring,0.036841409742764286
Black,Jacket,Spring,0.03774102578587679
Green,Shoes,Fall,0.2443774395455547
White,Shoes,Summer,0.45537658751455345
Blue,Shirt,Winter,0.009943926630389233
White,Jacket,Spring,0.38128581351382085
Black,Shoes,Fall,0.015463286473803683
Red,Shirt,Spring,0.6655087922793983
White,Shoes,Fall,0.46342302402859104
Blue,Pants,Spring,0.9981897562728949
Black,Shirt,Fall,0.5885121575357488
Black,Pants,Spring,0.547648052762604
Blue,Pants,Spring,0.26887747533409245
White,Shoes,Fall,0.9102834479750204
Red,Shoes,Fall,0.5653315590151728
Red,Shoes,Spring,0.7100790009276517
Red,Shoes,Fall,0.15977730405422585
White,Shoes,Summer,0.32872915687025483
Red,Jacket,Summer,0.2727802355007567
Red,Shirt,Spring,0.8542715586305812
Black,Pants,Fall,0.6782549362608683
Blue,Shoes,Winter,0.018233749149598077
White,Pants,Fall,0.8253174862438215
Blue,Shirt,Fall,0.7889609114021803
Blue,Shoes,Fall,0.39585772364848437
Red,Jacket,Spring,0.5905524389705141
Red,Jacket,Winter,0.816480590714882
White,Shirt,Fall,0.6965902191663287
Black,Shoes,Fall,0.19454185358272635
Black,Shirt,Spring,0.9849819106831609
Red,Shoes,Fall,0.06433434335258281
Black,Shirt,Spring,0.8456958445398487
Red,Jacket,Spring,0.4694021959022944
Black,Pants,Spring,0.007376875784046222
Red,Shoes,Fall,0.2663887829407019
Blue,Shoes,Winter,0.8291350298085226
Blue,Shoes,Summer,0.3628104479423021
Green,Pants,Summer,0.6318492829703989
Red,Pants,Spring,0.46220928357892144
White,Shoes,Summer,0.7501421393159554
Blue,Pants,Winter,0.004663152171289542
Red,Shirt,Winter,0.05229866123407645
Black,Jacket,Winter,0.9608511811540043
Red,Shoes,Winter,0.6367608054322209
Black,Shoes,Fall,0.19679591383891526
Black,Pants,Fall,0.734495361071655
Blue,Shoes,Fall,0.09438575719038311
Blue,Shirt,Summer,0.5744680584003384
Green,Pants,Summer,0.7660654708406573
Green,Shirt,Fall,0.9585007093689751
Green,Shoes,Winter,0.8489423502706848
Blue,Shirt,Summer,0.39241616485835273
Black,Jacket,Fall,0.12038835868784659
Black,Jacket,Fall,0.050600562135683536
Red,Shirt,Fall,0.41285778197053036
Blue,Shirt,Winter,0.33857029139935013
White,Pants,Fall,0.3534371942975614
Black,Jacket,Fall,0.9751499966088405
Black,Shoes,Spring,0.0922930654413947
Green,Shoes,Spring,0.7411725615239775
Red,Shirt,Winter,0.26635699214825903
Red,Jacket,Spring,0.05849775440877303
Red,Shirt,Spring,0.07198454331758686
White,Shirt,Winter,0.7644868694576435
Red,Jacket,Fall,0.39305444830985636
White,Shoes,Fall,0.4426696512624695
Red,Shirt,Spring,0.07701387277504446
Black,Shirt,Spring,0.13711327754826408
Blue,Shirt,Fall,0.5100703489603762
White,Jacket,Summer,0.14882214663977156
Blue,Jacket,Spring,0.08916251705111822
Red,Pants,Spring,0.538186567389381
White,Shirt,Winter,0.8791218984278673
Black,Shirt,Summer,0.3960789077681258
White,Shirt,Winter,0.5352535743236879
Black,Shoes,Fall,0.7599482692066982
White,Jacket,Fall,0.8677046070276893
White,Pants,Summer,0.7390349339220665
Green,Pants,Spring,0.22766002947923147
Black,Shirt,Summer,0.21744518800897217
Red,Pants,Spring,0.7659023449141156
Green,Shoes,Fall,0.3142042701265958
Blue,Jacket,Winter,0.25287139112189483
Green,Pants,Spring,0.33831332981567075
Black,Shoes,Winter,0.5152636817700768
Red,Shirt,Winter,0.5209299751624905
Green,Shirt,Spring,0.822556075223128
Green,Jacket,Summer,0.15427058058984677
Blue,Shoes,Spring,0.512117414576573
Black,Shirt,Fall,0.5668837070440548
Green,Shoes,Summer,0.3674097580845199
White,Shirt,Fall,0.2115765755199388
Blue,Jacket,Summer,0.6238504783430815
Red,Shirt,Summer,0.7968113812301278
Black,Pants,Winter,0.29580152562764284
Green,Jacket,Spring,0.981402438373651
Red,Shirt,Fall,0.5179868591248141
Black,Shirt,Summer,0.267104016631199
Red,Pants,Spring,0.492002478827252
Blue,Jacket,Spring,0.8694819736770134
Red,Pants,Summer,0.5296047151005303
White,Jacket,Summer,0.5001409951587934
Red,Pants,Spring,0.5133963568949778
Red,Pants,Spring,0.7109994352628654
Green,Jacket,Fall,0.28347139298137103
Red,Shirt,Spring,0.2618741843808089
Black,Jacket,Winter,0.1395623110173203
Red,Jacket,Summer,0.0883559973416389
Blue,Shoes,Summer,0.12927264378732872
Blue,Pants,Spring,0.33553229974737486
Red,Shoes,Spring,0.056812925417531024
Green,Shoes,Fall,0.8850282850014679
Red,Shirt,Summer,0.8360993861183105
Green,Pants,Spring,0.07887816183632879
Green,Shoes,Winter,0.715643879867531
Blue,Jacket,Fall,0.22543204721405674
Green,Shoes,Summer,0.3293862189325265
Red,Shoes,Summer,0.7334034703743627
Red,Pants,Fall,0.3874756926945332
Blue,Shoes,Spring,0.7115007340216031
Blue,Pants,Fall,0.06493876442537261
White,Jacket,Spring,0.014110690178327112
Blue,Shirt,Fall,0.44768586598005533
White,Jacket,Fall,0.02423020212618676
Green,Shirt,Summer,0.018356010421452185
Blue,Shirt,Winter,0.9221934735045074
Green,Shirt,Fall,0.42399907482670895
Red,Shoes,Spring,0.6271354047856565
White,Pants,Spring,0.8597259543258767
Blue,Pants,Spring,0.6625100272478714
Black,Jacket,Spring,0.007727307396785954
White,Shirt,Spring,0.19079118993005983
Green,Shirt,Fall,0.2804707321106339
Red,Pants,Fall,0.3659926330029095
Red,Shoes,Spring,0.6902961407252435
Black,Shirt,Summer,0.026926138667874966
Blue,Shirt,Fall,0.6034817405605928
Blue,Shoes,Spring,0.45934720515681327
Green,Pants,Summer,0.9416277989651445
Red,Pants,Winter,0.30510405014084807
White,Shirt,Summer,0.8991529903788622
White,Jacket,Winter,0.0943678330587614
Black,Shoes,Fall,0.06286455899368804
Red,Jacket,Winter,0.19783039315211537
Black,Pants,Spring,0.30117262089389896
Blue,Pants,Fall,0.3312985338153206
White,Pants,Fall,0.9181701623532511
White,Jacket,Winter,0.17361741426345367
Red,Pants,Winter,0.6993220962568285
White,Jacket,Summer,0.06519420241182539
Green,Shirt,Winter,0.24648596838773684
Blue,Shoes,Spring,0.7826107774467596
Red,Shoes,Spring,0.9389256991304477
Blue,Pants,Summer,0.00845542791624565
Black,Shirt,Winter,0.92883957059326
Green,Jacket,Summer,0.5218453092469804
Blue,Jacket,Spring,0.8201708014513268
Green,Pants,Spring,0.6811859146095965
Green,Shirt,Summer,0.5200779319853409
Black,Jacket,Spring,0.19766427952316
Red,Shirt,Fall,0.793682562258782
White,Shirt,Fall,0.7311899944790755
Blue,Jacket,Spring,0.7543626464614543
Green,Shoes,Spring,0.031884472721601775
Green,Shirt,Spring,0.31515706663229104
Blue,Shirt,Winter,0.472070413037891
White,Shirt,Winter,0.6525282560176155
White,Jacket,Fall,0.7955736625270832
Green,Shirt,Fall,0.26852563197264046
Green,Jacket,Summer,0.3149409476600854
Blue,Jacket,Spring,0.06918528517230893
Blue,Shirt,Spring,0.7428160888080683
Red,Jacket,Fall,0.4269901505088175
Blue,Jacket,Fall,0.6603227195714467
Blue,Shirt,Fall,0.9856043152383903
Black,Shoes,Spring,0.9538329408431158
White,Pants,Fall,0.3321977770661907
White,Jacket,Summer,0.6320148434677505
Red,Pants,Winter,0.2656177095252712
Blue,Jacket,Winter,0.6447423306016972
Red,Pants,Winter,0.815421787686052
Blue,Shoes,Winter,0.5666891603845217
Green,Shoes,Spring,0.1872144404045557
White,Shoes,Spring,0.5244414079730373
Black,Jacket,Fall,0.8619279347473543
Green,Jacket,Summer,0.6824300565746517
Black,Shirt,Summer,0.1698978727843371
Green,Pants,Winter,0.6015465186343085
White,Shoes,Winter,0.26039015423625045
Red,Pants,Winter,0.45046206492695395
Blue,Shirt,Spring,0.6819294868738797
White,Jacket,Summer,0.7979398982954864
Black,Pants,Winter,0.46096052853805847
Black,Jacket,Summer,0.9534747825409621
White,Shoes,Spring,0.17744022973396034
Green,Pants,Spring,0.9964629781636851
Red,Jacket,Spring,0.08959264833517178
White,Shoes,Fall,0.2567373659628417
Black,Shoes,Spring,0.39417532027731006
White,Shirt,Summer,0.3179450040156594
Blue,Jacket,Spring,0.3584145305801274
Blue,Shirt,Spring,0.9888162259315809
Blue,Pants,Fall,0.21246154413861895
Red,Jacket,Winter,0.13468216966352764
Red,Jacket,Summer,0.49954747780824726
Black,Jacket,Fall,0.8130466899563417
Red,Shoes,Spring,0.12681050498840596
Red,Pants,Winter,0.18972722743876924
Red,Pants,Winter,0.9517917013413144
Red,Jacket,Spring,0.19839457148965378
Blue,Shoes,Winter,0.06298131374466331
Red,Shoes,Summer,0.9361585168087598
Blue,Shirt,Summer,0.47812905044657517
Black,Shoes,Summer,0.7025745152910707
White,Shirt,Spring,0.7312780727656866
Black,Pants,Winter,0.4391131856965722
White,Shirt,Summer,0.8173655635357421
Red,Jacket,Fall,0.6995273982140808
White,Shirt,Summer,0.14623115520897667
Black,Jacket,Spring,0.4589983877911553
Black,Jacket,Spring,0.721696226095592
Blue,Pants,Summer,0.9065029774036558
Green,Shirt,Summer,0.3856806516554534
Blue,Jacket,Summer,0.08788335065239117
White,Jacket,Spring,0.954310624621979
Red,Shirt,Winter,0.6432955349935106
Green,Shirt,Spring,0.873215716528329
White,Shirt,Winter,0.2330783413081411
White,Jacket,Summer,0.16347515995872197
Green,Pants,Fall,0.701328331159747
Red,Pants,Summer,0.4502465868728802
Black,Shirt,Winter,0.00012976637143624625
Green,Jacket,Spring,0.2920065289814606
White,Shoes,Fall,0.19770796272798852
Red,Jacket,Fall,0.5945099005335698
Blue,Pants,Spring,0.6651578686522245
Black,Shirt,Winter,0.4928754940703999
Blue,Shoes,Spring,0.2328820715711113
White,Shoes,Spring,0.8928323880265829
Black,Jacket,Winter,0.8706473515443193
Blue,Jacket,Winter,0.9714870423390275
Red,Shirt,Summer,0.9273047861731807
Black,Pants,Fall,0.05319278391428839
Red,Pants,Spring,0.46066526154936005
Red,Jacket,Summer,0.13465491167854993
White,Shoes,Fall,0.776612791755762
White,Shoes,Fall,0.42474942921931014
Green,Pants,Spring,0.9994527971913918
White,Pants,Spring,0.278365171326286
Blue,Shoes,Summer,0.7740252355091418
White,Pants,Spring,0.817322998833339
Red,Jacket,Summer,0.6723283646479545
Black,Pants,Winter,0.6733806512477323
White,Shirt,Summer,0.2694090342074117
White,Pants,Spring,0.7174144287712493
Black,Shoes,Fall,0.079068742750244
Black,Jacket,Fall,0.08717921410722218
Black,Shirt,Summer,0.6206945398556185
Red,Shoes,Winter,0.7869443738382387
White,Pants,Spring,0.027374263846635327
Black,Pants,Spring,0.7539684823225553
Green,Shoes,Winter,0.8905696190011186
Black,Jacket,Winter,0.5248127358911541
Red,Shirt,Fall,0.743065055266361
Green,Shirt,Summer,0.3865304787172783
Black,Pants,Fall,0.10199633585553158
Green,Jacket,Fall,0.3910653874711775
Black,Shirt,Winter,0.2913376154267908
Blue,Shirt,Fall,0.7449731304863031
Red,Pants,Winter,0.0026810048232259742
Green,Shoes,Fall,0.18851418494635508
Green,Jacket,Winter,0.8816085326331747
White,Pants,Spring,0.36346077311021296
White,Shoes,Summer,0.8047666754724337
Blue,Shirt,Fall,0.7740227703373382
Black,Shoes,Fall,0.7545933629552816
Black,Shoes,Fall,0.7554696466626525
Green,Jacket,Spring,0.9253297926558267
Green,Pants,Winter,0.07287179547338285
Black,Shoes,Fall,0.8218514698560833
White,Shirt,Fall,0.6278552544788275
White,Pants,Winter,0.8586140190320498
Red,Shirt,Summer,0.4394165305131914
Green,Pants,Spring,0.143643199180974
Black,Shirt,Winter,0.9598747754393174
Green,Pants,Summer,0.6790210952669008
White,Shoes,Winter,0.4292776627730557
Black,Pants,Spring,0.7229128169461957
Green,Shirt,Spring,0.4971714463058775
White,Jacket,Spring,0.9385729244556287
Blue,Shirt,Summer,0.3620506451717407
White,Shirt,Summer,0.6255359438072613
Red,Jacket,Spring,0.8896424108208776
Blue,Shirt,Winter,0.9301759410105079
Blue,Shirt,Spring,0.3750084812830039
Blue,Shoes,Winter,0.41594161422328757
Green,Shirt,Summer,0.323847777939831
Red,Jacket,Winter,0.0772691472029996
Black,Pants,Winter,0.2522662492222518
Green,Shoes,Spring,0.13348101100291698
Green,Shirt,Winter,0.6158925480830992
Black,Shirt,Spring,0.5637127449305179
Black,Shoes,Fall,0.7140055921869862
White,Pants,Fall,0.1492364354715795
Green,Shirt,Winter,0.7395265126862919
White,Jacket,Summer,0.8425725543363529
Blue,Pants,Summer,0.7656832938438404
Red,Jacket,Winter,0.7521742227740535
Green,Shoes,Fall,0.9010959386356386
Red,Pants,Spring,0.4552221137119953
Blue,Jacket,Winter,0.394110501063351
Black,Jacket,Winter,0.9183460131924581
White,Jacket,Winter,0.9943075379378695
Red,Shoes,Winter,0.40709421166252824
White,Shirt,Summer,0.38587326963303903
Red,Jacket,Fall,0.7097350134920933
Black,Shirt,Summer,0.9583245885405168
White,Shirt,Winter,0.7972102691303642
Blue,Pants,Summer,0.32517267558097107
White,Pants,Fall,0.7986213449523425
White,Shirt,Spring,0.4515325163559625
White,Shoes,Summer,0.5877165532010454
Green,Pants,Winter,0.8689870620732539
